ANYO,MES,SAC,PAIS,ADUANA,VIA,VALOR,PESO
2024,6,1805000000,2101,33,1,4103,920
2024,6,1805000000,2102,34,1,163,50
2024,6,1805000000,2107,34,1,177,91
2024,1,1806100000,2104,108,1,45754,26962
2024,1,1806100000,2101,33,1,"1,883",778
2024,1,1806100000,2102,33,1,81919,34169
2024,1,1806100000,2107,33,1,"3,908",1171
2024,1,1806100000,4122,10,3,"1,350",312
2024,1,1806100000,1005,11,3,"17,547",801
2024,1,1806100000,2354,11,3,"7,225",2625
2024,1,1806100000,1005,15,3,"3,185",1634
2024,2,1806100000,2104,108,1,"103,983",45228
2024,2,1806100000,2101,33,1,"8,830",2838
2024,2,1806100000,2102,33,1,"153,569",58357
2024,2,1806100000,1005,11,3,19262,2068
2024,2,1806100000,2354,11,3,"49,513",17717
2024,2,1806100000,1005,15,3,734,37
2024,3,1806100000,2104,108,1,"100,102",44163
2024,3,1806100000,2101,33,1,"5,965",1972
2024,3,1806100000,2102,33,1,"146,940",53625
2024,3,1806100000,2107,33,1,2098,566
2024,3,1806100000,1005,11,3,"9,441",586
2024,3,1806100000,1005,11,3,"5,712",1613
2024,3,1806100000,2354,11,3,"5,607",2037
2024,3,1806100000,1005,15,3,"2,906",170
2024,3,1806100000,2208,15,3,"2,618",841
2024,4,1806100000,2104,108,1,60675,28174
2024,4,1806100000,2101,33,1,4268,1393
2024,4,1806100000,2102,33,1,87654,34421
2024,4,1806100000,2107,33,1,2738,982
2024,4,1806100000,1005,11,3,15231,1138
2024,4,1806100000,1005,15,3,2104,130
2024,5,1806100000,2104,108,1,51063,24263
2024,5,1806100000,2101,33,1,4189,1454
2024,5,1806100000,2102,33,1,135228,50275
2024,5,1806100000,2107,33,1,2801,782
2024,5,1806100000,2354,10,3,31932,9046
2024,5,1806100000,4122,10,3,400,156
2024,5,1806100000,1005,11,3,6909,702
2024,5,1806100000,1005,11,3,4824,1469
2024,5,1806100000,2354,11,3,25629,9416
2024,5,1806100000,1005,15,3,4682,402
2024,5,1806100000,2208,15,3,7529,2710
2024,6,1806100000,2104,108,1,30078,14614
2024,6,1806100000,2101,33,1,10311,3195
2024,6,1806100000,2102,33,1,134320,50735
2024,6,1806100000,2107,33,1,7670,2531
2024,6,1806100000,2354,10,3,50721,16777
2024,6,1806100000,1005,11,3,16150,1522
2024,6,1806100000,1005,11,3,10080,2747
2024,6,1806100000,1005,15,3,3814,200
2024,5,1806201000,2101,34,1,2440,2000
2024,1,1806209000,2104,106,1,"1,754",255
2024,1,1806209000,2104,108,1,12772,2985
2024,1,1806209000,2102,33,1,"2,283",356
2024,1,1806209000,2107,33,1,999,677
2024,1,1806209000,2102,34,1,"12,839",2648
2024,1,1806209000,2102,49,1,18035,8383
2024,1,1806209000,1005,11,3,3118,517
2024,1,1806209000,1005,15,3,"65,250",19967
2024,2,1806209000,2104,108,1,"19,496",4490
2024,2,1806209000,2102,34,1,9885,879
2024,2,1806209000,2102,49,1,"34,504",13358
2024,2,1806209000,1005,11,3,"9,812",1850
2024,3,1806209000,2104,106,1,929,135
2024,3,1806209000,2104,108,1,"19,608",4401
2024,3,1806209000,2102,33,1,"8,401",1491
2024,3,1806209000,2107,33,1,666,470
2024,3,1806209000,2102,34,1,"12,650",2091
2024,3,1806209000,2102,49,1,"17,598",7976
2024,3,1806209000,1005,11,3,4426,782
2024,3,1806209000,1005,15,3,"65,250",19967
2024,4,1806209000,2104,108,1,23757,5265
2024,4,1806209000,2102,33,1,4292,657
2024,4,1806209000,2107,33,1,777,569
2024,4,1806209000,2102,34,1,10248,4840
2024,4,1806209000,2102,49,1,28485,13035
2024,4,1806209000,1005,11,3,3730,534
2024,4,1806209000,1005,15,3,64865,19730
2024,5,1806209000,2104,106,1,5764,906
2024,5,1806209000,2104,108,1,18096,4098
2024,5,1806209000,2102,33,1,8009,1287
2024,5,1806209000,2102,34,1,19282,4642
2024,5,1806209000,2102,49,1,26049,11373
2024,5,1806209000,1005,11,3,9794,1371
2024,5,1806209000,1005,11,3,317550,39916
2024,5,1806209000,2354,11,3,20,9
2024,5,1806209000,1005,15,3,700,82
2024,5,1806209000,1005,15,3,129195,39934
2024,6,1806209000,2104,106,1,3426,567
2024,6,1806209000,2104,108,1,6024,1444
2024,6,1806209000,2102,33,1,13115,2143
2024,6,1806209000,2107,33,1,999,437
2024,6,1806209000,2102,34,1,1108,201
2024,6,1806209000,2102,49,1,366,163
2024,6,1806209000,1005,11,3,2364,531
2024,6,1806209000,1005,15,3,730,123
2024,1,1806310000,2104,106,1,370,11
2024,1,1806310000,2102,33,1,6721,1076
2024,1,1806310000,1005,3,2,"4,777",101
2024,1,1806310000,1005,11,3,330,84
2024,2,1806310000,2104,106,1,"9,435",1757
2024,2,1806310000,2102,49,1,"2,930",590
2024,2,1806310000,1005,3,2,"5,322",110
2024,3,1806310000,2104,106,1,"8,649",720
2024,3,1806310000,2102,33,1,"7,078",1256
2024,3,1806310000,2101,34,1,23217,7486
2024,3,1806310000,1005,3,2,6584,152
2024,3,1806310000,2311,10,3,"7,331",1932
2024,3,1806310000,1005,11,3,864,72
2024,4,1806310000,2104,106,1,1068,13
2024,4,1806310000,2102,33,1,1639,235
2024,4,1806310000,1005,3,2,5281,102
2024,5,1806310000,2104,106,1,3097,453
2024,5,1806310000,2102,33,1,6305,1013
2024,5,1806310000,2101,34,1,20975,7224
2024,5,1806310000,1005,3,2,5033,96
2024,6,1806310000,2104,106,1,3095,453
2024,6,1806310000,2102,33,1,3858,633
2024,6,1806310000,2102,49,1,5989,1536
2024,6,1806310000,1005,3,2,3503,69
2024,6,1806310000,1005,11,3,2872,396
2024,1,1806320000,2104,108,1,9037,972
2024,1,1806320000,2102,34,1,"17,870",3735
2024,1,1806320000,1005,3,2,6476,130
2024,1,1806320000,1005,11,3,"2,890",664
2024,1,1806320000,2208,15,3,"49,443",9594
2024,2,1806320000,2104,108,1,"17,195",1813
2024,2,1806320000,2102,34,1,2165,476
2024,2,1806320000,2102,49,1,1465,295
2024,2,1806320000,1005,3,2,6177,125
2024,2,1806320000,1005,11,3,"6,222",1567
2024,3,1806320000,2104,106,1,"4,960",1260
2024,3,1806320000,2104,108,1,56055,6266
2024,3,1806320000,2102,34,1,"19,619",3479
2024,3,1806320000,1005,3,2,"5,727",149
2024,3,1806320000,1005,11,3,"12,143",3556
2024,3,1806320000,3102,15,3,"29,448",9310
2024,4,1806320000,2104,108,1,9551,1096
2024,4,1806320000,2101,34,1,10377,1904
2024,4,1806320000,2102,34,1,12233,4447
2024,4,1806320000,1005,3,2,9240,159
2024,4,1806320000,1005,10,3,1953,576
2024,4,1806320000,1005,11,3,5492,1245
2024,4,1806320000,2208,15,3,58771,10786
2024,5,1806320000,2101,34,1,8973,1708
2024,5,1806320000,2102,34,1,12594,2899
2024,5,1806320000,1005,3,2,9743,184
2024,5,1806320000,1005,11,3,2640,716
2024,5,1806320000,1005,15,3,241,40
2024,5,1806320000,2208,15,3,69250,13563
2024,6,1806320000,2101,33,1,1560,434
2024,6,1806320000,2102,34,1,10108,696
2024,6,1806320000,2102,49,1,10224,1968
2024,6,1806320000,1005,3,2,7795,148
2024,6,1806320000,1005,11,3,1432,384
2024,1,1806900000,2104,106,1,"86,348",39823
2024,1,1806900000,2104,108,1,79030,31720
2024,1,1806900000,1007,31,1,94690,36938
2024,1,1806900000,2101,33,1,"162,314",46276
2024,1,1806900000,2102,33,1,107243,38542
2024,1,1806900000,2104,33,1,4958,1868
2024,1,1806900000,2107,33,1,"126,649",37363
2024,1,1806900000,2208,33,1,883,308
2024,1,1806900000,2101,34,1,9057,2899
2024,1,1806900000,2102,34,1,"16,370",4676
2024,1,1806900000,2104,34,1,93,55
2024,1,1806900000,2107,34,1,22177,7056
2024,1,1806900000,2102,49,1,3743,1769
2024,1,1806900000,2206,62,1,75,10
2024,1,1806900000,1005,2,2,967,628
2024,1,1806900000,1005,11,3,"2,122",398
2024,1,1806900000,2354,11,3,"17,314",8664
2024,1,1806900000,2354,11,3,"7,353",2290
2024,1,1806900000,1005,15,3,1375,500
2024,1,1806900000,2208,15,3,"34,401",10275
2024,2,1806900000,2104,106,1,"82,950",39529
2024,2,1806900000,2104,108,1,117341,47146
2024,2,1806900000,1007,31,1,38590,13272
2024,2,1806900000,2101,33,1,"147,824",45513
2024,2,1806900000,2102,33,1,"106,513",39025
2024,2,1806900000,2104,33,1,"5,784",2057
2024,2,1806900000,2107,33,1,"16,179",5589
2024,2,1806900000,2208,33,1,823,299
2024,2,1806900000,2101,34,1,11305,4380
2024,2,1806900000,2102,34,1,8432,2391
2024,2,1806900000,2104,34,1,147,75
2024,2,1806900000,2107,34,1,3046,1645
2024,2,1806900000,2102,49,1,7329,2908
2024,2,1806900000,2206,62,1,"28,495",9765
2024,2,1806900000,2104,81,1,"7,842",3607
2024,2,1806900000,1005,2,2,635,635
2024,2,1806900000,2311,2,2,1,1
2024,2,1806900000,4128,2,2,20986,1920
2024,2,1806900000,1005,10,3,613,630
2024,2,1806900000,1005,10,3,"25,908",5681
2024,2,1806900000,1005,11,3,"2,902",470
2024,2,1806900000,2354,11,3,"41,450",20039
2024,2,1806900000,2354,11,3,"19,635",6044
2024,2,1806900000,1005,15,3,5547,2039
2024,3,1806900000,2104,106,1,"81,722",38183
2024,3,1806900000,2104,108,1,"316,211",109926
2024,3,1806900000,1007,31,1,"90,470",35680
2024,3,1806900000,2101,33,1,"167,829",49357
2024,3,1806900000,2102,33,1,101096,35161
2024,3,1806900000,2104,33,1,"4,784",1907
2024,3,1806900000,2107,33,1,"111,212",32971
2024,3,1806900000,2101,34,1,"12,805",4506
2024,3,1806900000,2102,34,1,43539,8741
2024,3,1806900000,2104,34,1,877,501
2024,3,1806900000,2107,34,1,"9,765",3613
2024,3,1806900000,2102,49,1,"19,345",7721
2024,3,1806900000,2206,62,1,"3,101",1134
2024,3,1806900000,1005,2,2,"1,212",605
2024,3,1806900000,2311,2,2,1,1
2024,3,1806900000,4132,2,2,"9,750",935
2024,3,1806900000,1005,10,3,702,1847
2024,3,1806900000,2311,10,3,"37,217",8806
2024,3,1806900000,1005,11,3,"4,501",968
2024,3,1806900000,1005,11,3,"7,489",1544
2024,3,1806900000,2354,11,3,"53,475",25152
2024,3,1806900000,2354,11,3,"50,514",16151
2024,3,1806900000,1005,15,3,"2,779",858
2024,3,1806900000,2208,15,3,"183,043",52817
2024,4,1806900000,2104,106,1,78285,36979
2024,4,1806900000,2104,108,1,159188,68217
2024,4,1806900000,1007,31,1,29259,10320
2024,4,1806900000,2101,33,1,116775,33799
2024,4,1806900000,2102,33,1,120923,43157
2024,4,1806900000,2107,33,1,54834,17676
2024,4,1806900000,2208,33,1,1940,680
2024,4,1806900000,2101,34,1,10647,4014
2024,4,1806900000,2102,34,1,10271,5157
2024,4,1806900000,2104,34,1,581,300
2024,4,1806900000,2107,34,1,11607,5763
2024,4,1806900000,2102,49,1,5111,2313
2024,4,1806900000,1005,2,2,499,395
2024,4,1806900000,4104,2,2,1210,242
2024,4,1806900000,4128,2,2,19490,1855
2024,4,1806900000,2354,10,3,62602,21176
2024,4,1806900000,2354,11,3,31920,17152
2024,4,1806900000,2354,11,3,41687,14019
2024,4,1806900000,1005,15,3,119,272
2024,4,1806900000,2208,15,3,4149,1286
2024,5,1806900000,2104,106,1,84853,41514
2024,5,1806900000,2104,108,1,223866,93532
2024,5,1806900000,1007,31,1,92480,33976
2024,5,1806900000,2101,33,1,71203,18769
2024,5,1806900000,2102,33,1,157401,53999
2024,5,1806900000,2104,33,1,231,57
2024,5,1806900000,2107,33,1,158017,50069
2024,5,1806900000,2208,33,1,1602,520
2024,5,1806900000,2101,34,1,13758,3689
2024,5,1806900000,2102,34,1,19941,4239
2024,5,1806900000,2104,34,1,310,145
2024,5,1806900000,2107,34,1,70496,22316
2024,5,1806900000,2102,49,1,20921,8919
2024,5,1806900000,2206,62,1,28855,10017
2024,5,1806900000,1005,2,2,20787,2284
2024,5,1806900000,2354,10,3,12920,5787
2024,5,1806900000,1005,11,3,28572,5868
2024,5,1806900000,2354,11,3,30991,17670
2024,5,1806900000,2354,11,3,78237,29542
2024,5,1806900000,3107,11,3,18450,5482
2024,5,1806900000,1005,15,3,2160,360
2024,5,1806900000,2208,15,3,115939,32516
2024,6,1806900000,2104,106,1,78880,37780
2024,6,1806900000,2104,108,1,234057,89507
2024,6,1806900000,2101,33,1,128741,38742
2024,6,1806900000,2102,33,1,168707,54240
2024,6,1806900000,2104,33,1,9695,692
2024,6,1806900000,2107,33,1,139889,44313
2024,6,1806900000,2208,33,1,155,54
2024,6,1806900000,2101,34,1,9627,3425
2024,6,1806900000,2102,34,1,71073,11909
2024,6,1806900000,2104,34,1,581,306
2024,6,1806900000,2107,34,1,15199,6985
2024,6,1806900000,2102,49,1,15079,3823
2024,6,1806900000,2206,62,1,3883,1589
2024,6,1806900000,1005,2,2,3428,422
2024,6,1806900000,4132,2,2,15590,1490
2024,6,1806900000,8038,2,2,700,127
2024,6,1806900000,1005,10,3,600,1341
2024,6,1806900000,2311,10,3,10900,3063
2024,6,1806900000,2354,10,3,117370,41298
2024,6,1806900000,3107,10,3,22004,5750
2024,6,1806900000,1005,11,3,2069,151
2024,6,1806900000,1005,11,3,19657,5358
2024,6,1806900000,2354,11,3,57993,33141
2024,6,1806900000,2208,15,3,37621,10300
2024,1,1901101100,2102,34,1,"3,379",288
2024,1,1901101100,2104,34,1,"251,257",15609
2024,1,1901101100,2206,62,1,"39,511",1723
2024,1,1901101100,2107,15,3,35625,2653
2024,1,1901101100,2208,15,3,"22,469",1048
2024,2,1901101100,2102,34,1,13559,1151
2024,2,1901101100,2104,34,1,138116,10294
2024,2,1901101100,2206,62,1,"35,857",1643
2024,2,1901101100,2107,15,3,18926,1545
2024,2,1901101100,2208,15,3,"40,916",2299
2024,3,1901101100,2102,34,1,177,9
2024,3,1901101100,2104,34,1,"161,552",9149
2024,3,1901101100,2206,62,1,38707,1852
2024,3,1901101100,2107,15,3,"28,953",1645
2024,3,1901101100,2208,15,3,"15,728",971
2024,4,1901101100,2104,34,1,64869,4971
2024,4,1901101100,2206,62,1,23301,1072
2024,4,1901101100,2107,2,2,14613,763
2024,4,1901101100,2107,15,3,5968,364
2024,4,1901101100,2208,15,3,1822,57
2024,5,1901101100,2104,34,1,133683,7124
2024,5,1901101100,2206,62,1,15247,606
2024,5,1901101100,2107,2,2,26761,1053
2024,5,1901101100,2354,11,3,66910,2457
2024,5,1901101100,2107,15,3,57246,2785
2024,6,1901101100,2104,34,1,68517,3626
2024,6,1901101100,2206,62,1,4011,297
2024,6,1901101100,2354,11,3,62817,2039
2024,6,1901101100,2107,15,3,83298,4954
2024,6,1901101100,2208,15,3,65910,2999
2024,1,1901101900,2102,34,1,"2,104",69
2024,1,1901101900,2104,34,1,"164,704",8526
2024,1,1901101900,2206,62,1,8534,449
2024,1,1901101900,2107,15,3,512,16
2024,1,1901101900,2208,15,3,"1,276",67
2024,2,1901101900,2104,34,1,81991,3921
2024,2,1901101900,2206,62,1,"9,678",510
2024,2,1901101900,2107,15,3,455,14
2024,2,1901101900,2208,15,3,"114,922",6056
2024,3,1901101900,2104,34,1,"175,372",9270
2024,3,1901101900,2206,62,1,"25,163",1332
2024,3,1901101900,2107,15,3,"57,228",3024
2024,3,1901101900,2208,15,3,"14,750",777
2024,4,1901101900,2104,34,1,75693,3981
2024,4,1901101900,2206,62,1,6796,358
2024,4,1901101900,2107,15,3,40758,2165
2024,5,1901101900,2104,34,1,93576,5129
2024,5,1901101900,2206,62,1,10842,572
2024,5,1901101900,2354,11,3,94647,5733
2024,5,1901101900,2107,15,3,36199,2835
2024,5,1901101900,2208,15,3,2696,184
2024,6,1901101900,2104,34,1,99826,4899
2024,6,1901101900,2206,62,1,8328,390
2024,6,1901101900,2107,15,3,25901,1367
2024,6,1901101900,2208,15,3,38007,1960
2024,1,1901200000,2104,106,1,"355,048",191010
2024,1,1901200000,2104,108,1,"13,464",3269
2024,1,1901200000,1007,31,1,201279,174082
2024,1,1901200000,2102,33,1,"255,592",168431
2024,1,1901200000,2107,33,1,8094,5327
2024,1,1901200000,2101,34,1,77586,23097
2024,1,1901200000,2102,34,1,"148,758",62302
2024,1,1901200000,2107,34,1,54870,24812
2024,1,1901200000,2354,11,3,"36,447",20896
2024,2,1901200000,2104,106,1,"322,921",170893
2024,2,1901200000,2104,108,1,"34,997",16453
2024,2,1901200000,1007,31,1,"93,720",88968
2024,2,1901200000,2102,33,1,"277,584",168934
2024,2,1901200000,2107,33,1,1924,1151
2024,2,1901200000,2208,33,1,"4,772",1032
2024,2,1901200000,2101,34,1,"35,892",17500
2024,2,1901200000,2102,34,1,145890,61785
2024,2,1901200000,2107,34,1,3370,556
2024,2,1901200000,2102,49,1,"1,574",352
2024,2,1901200000,2354,11,3,"36,318",19277
2024,3,1901200000,2104,106,1,"367,886",199743
2024,3,1901200000,2104,108,1,"32,363",10543
2024,3,1901200000,1007,31,1,"149,568",108785
2024,3,1901200000,2102,33,1,371419,229175
2024,3,1901200000,2107,33,1,"86,249",46835
2024,3,1901200000,2101,34,1,73006,40322
2024,3,1901200000,2102,34,1,"197,602",81924
2024,3,1901200000,2107,34,1,20718,4896
2024,3,1901200000,2102,49,1,"1,288",373
2024,4,1901200000,2104,106,1,149780,79956
2024,4,1901200000,2104,108,1,33350,12617
2024,4,1901200000,1007,31,1,187775,178169
2024,4,1901200000,2101,33,1,287,155
2024,4,1901200000,2102,33,1,106041,70230
2024,4,1901200000,2107,33,1,40186,24687
2024,4,1901200000,2208,33,1,4594,308
2024,4,1901200000,2101,34,1,3026,810
2024,4,1901200000,2102,34,1,103332,41377
2024,4,1901200000,2102,49,1,348,38
2024,4,1901200000,2354,11,3,25486,16012
2024,5,1901200000,2104,106,1,701957,365610
2024,5,1901200000,2104,108,1,130984,45745
2024,5,1901200000,1007,31,1,251490,198094
2024,5,1901200000,2101,33,1,190,100
2024,5,1901200000,2102,33,1,284688,175619
2024,5,1901200000,2107,33,1,43360,26843
2024,5,1901200000,2208,33,1,6594,492
2024,5,1901200000,2101,34,1,50711,25779
2024,5,1901200000,2102,34,1,115093,44324
2024,5,1901200000,2107,34,1,25418,6268
2024,5,1901200000,2104,81,1,14683,8098
2024,5,1901200000,1007,2,2,3099,89
2024,5,1901200000,1005,11,3,910,828
2024,6,1901200000,2104,106,1,185534,103634
2024,6,1901200000,2104,108,1,94429,29864
2024,6,1901200000,1007,31,1,220453,173867
2024,6,1901200000,2101,33,1,212,118
2024,6,1901200000,2102,33,1,243423,143196
2024,6,1901200000,2107,33,1,33498,21541
2024,6,1901200000,2101,34,1,54003,24121
2024,6,1901200000,2102,34,1,196323,77283
2024,6,1901200000,2107,34,1,34173,21541
2024,6,1901200000,2102,49,1,2071,753
2024,6,1901200000,2354,10,3,37263,19424
2024,2,1901901000,2101,33,1,"4,102",544
2024,4,1901901000,2101,33,1,2651,312
2024,4,1901901000,2102,33,1,2695,641
2024,5,1901901000,2101,33,1,2791,367
2024,6,1901901000,2101,33,1,524,68
2024,1,1901902000,2102,34,1,"148,220",35102
2024,1,1901902000,2107,34,1,72208,19880
2024,2,1901902000,2107,34,1,32781,9289
2024,3,1901902000,2102,34,1,"195,278",42672
2024,3,1901902000,2107,34,1,32009,9271
2024,4,1901902000,2102,34,1,277869,60655
2024,4,1901902000,2107,34,1,35493,9682
2024,5,1901902000,2102,34,1,61991,21336
2024,5,1901902000,2107,34,1,68803,19427
2024,6,1901902000,2102,34,1,186158,42640
2024,6,1901902000,2107,34,1,35367,9735
2024,1,1901904000,2102,33,1,"181,022",125821
2024,1,1901904000,2107,33,1,"2,110",804
2024,1,1901904000,1005,10,3,"51,821",34538
2024,1,1901904000,1005,11,3,"8,965",2721
2024,2,1901904000,2102,33,1,"178,517",115073
2024,2,1901904000,2104,34,1,827,38
2024,2,1901904000,1005,10,3,"76,295",49615
2024,2,1901904000,1005,11,3,"3,787",1115
2024,2,1901904000,1005,15,3,390,144
2024,2,1901904000,2107,15,3,"8,865",402
2024,3,1901904000,2102,33,1,154681,95750
2024,3,1901904000,1005,10,3,60847,41714
2024,3,1901904000,1005,11,3,"2,955",840
2024,3,1901904000,1005,15,3,"26,944",16264
2024,4,1901904000,2102,33,1,66916,40371
2024,4,1901904000,1005,10,3,26944,16264
2024,4,1901904000,1005,11,3,5615,1665
2024,4,1901904000,1005,15,3,1108,318
2024,5,1901904000,2102,33,1,193062,109230
2024,5,1901904000,1005,11,3,54921,36500
2024,5,1901904000,1005,15,3,23470,16964
2024,6,1901904000,2102,33,1,175152,108835
2024,6,1901904000,2104,34,1,2481,115
2024,6,1901904000,2206,62,1,23936,10030
2024,6,1901904000,1005,10,3,48074,33805
2024,6,1901904000,1005,11,3,4513,1432
2024,6,1901904000,1005,15,3,23470,16964
2024,6,1901904000,2107,15,3,12307,1185
2024,1,1901909000,2104,106,1,"39,614",18900
2024,1,1901909000,2104,107,1,"2,899",752
2024,1,1901909000,2104,108,1,"8,493",6120
2024,1,1901909000,1007,31,1,"62,788",44484
2024,1,1901909000,2101,33,1,"55,057",27768
2024,1,1901909000,2102,33,1,36023,21566
2024,1,1901909000,2107,33,1,"34,426",15860
2024,1,1901909000,2208,33,1,"13,107",2813
2024,1,1901909000,2101,34,1,"3,318",1347
2024,1,1901909000,2102,34,1,"106,266",48261
2024,1,1901909000,2107,34,1,60128,19806
2024,1,1901909000,2102,49,1,19384,9749
2024,1,1901909000,2206,62,1,"21,577",17734
2024,1,1901909000,2104,81,1,"8,335",5977
2024,1,1901909000,1005,10,3,"3,858",1624
2024,1,1901909000,1005,11,3,"3,759",1737
2024,1,1901909000,1005,15,3,710,500
2024,1,1901909000,2208,15,3,"7,649",3078
2024,2,1901909000,2104,106,1,45842,21284
2024,2,1901909000,2104,107,1,"4,302",878
2024,2,1901909000,1007,31,1,62348,44484
2024,2,1901909000,2101,33,1,9625,5419
2024,2,1901909000,2102,33,1,"56,907",35085
2024,2,1901909000,2107,33,1,"45,491",20262
2024,2,1901909000,2208,33,1,47235,12047
2024,2,1901909000,2101,34,1,"14,514",5528
2024,2,1901909000,2102,34,1,126456,53919
2024,2,1901909000,2107,34,1,95138,32937
2024,2,1901909000,2102,49,1,"7,900",4607
2024,2,1901909000,2206,62,1,"8,503",6638
2024,2,1901909000,1005,10,3,"3,839",9073
2024,2,1901909000,1005,11,3,"8,985",4530
2024,2,1901909000,1005,15,3,"10,370",3272
2024,3,1901909000,2104,106,1,17890,4914
2024,3,1901909000,2104,107,1,"10,200",1649
2024,3,1901909000,2101,33,1,"17,213",6333
2024,3,1901909000,2102,33,1,23019,14678
2024,3,1901909000,2107,33,1,38154,17401
2024,3,1901909000,2208,33,1,"10,897",4114
2024,3,1901909000,2101,34,1,"7,558",2866
2024,3,1901909000,2102,34,1,"117,511",55692
2024,3,1901909000,2107,34,1,"167,872",55261
2024,3,1901909000,2102,49,1,"18,137",6228
2024,3,1901909000,2206,62,1,"18,776",15362
2024,3,1901909000,2104,81,1,"1,123",396
2024,3,1901909000,1005,10,3,"2,715",1519
2024,3,1901909000,1005,11,3,"23,324",12206
2024,3,1901909000,1005,15,3,"2,272",1600
2024,4,1901909000,2104,106,1,35516,19688
2024,4,1901909000,2104,107,1,11583,1405
2024,4,1901909000,1007,31,1,187044,133452
2024,4,1901909000,2101,33,1,31421,14983
2024,4,1901909000,2102,33,1,30418,20522
2024,4,1901909000,2107,33,1,47771,25747
2024,4,1901909000,2208,33,1,8096,2440
2024,4,1901909000,2101,34,1,2435,929
2024,4,1901909000,2102,34,1,112762,48932
2024,4,1901909000,2107,34,1,57236,19336
2024,4,1901909000,2102,49,1,3070,337
2024,4,1901909000,2206,62,1,6848,4587
2024,4,1901909000,2104,81,1,3031,1069
2024,4,1901909000,1005,11,3,16021,10674
2024,4,1901909000,2354,11,3,2835,1500
2024,4,1901909000,1005,15,3,1136,800
2024,5,1901909000,2104,106,1,45963,19337
2024,5,1901909000,2104,107,1,10346,1297
2024,5,1901909000,1007,31,1,246152,177936
2024,5,1901909000,2101,33,1,8215,4679
2024,5,1901909000,2102,33,1,20607,11643
2024,5,1901909000,2107,33,1,41438,18824
2024,5,1901909000,2208,33,1,2873,1112
2024,5,1901909000,2101,34,1,7710,2944
2024,5,1901909000,2102,34,1,114124,48557
2024,5,1901909000,2107,34,1,24520,5903
2024,5,1901909000,2102,49,1,11710,5100
2024,5,1901909000,2206,62,1,2221,900
2024,5,1901909000,2104,81,1,4153,1465
2024,5,1901909000,1005,11,3,23979,15406
2024,5,1901909000,2354,11,3,778,295
2024,5,1901909000,1005,15,3,14346,4919
2024,6,1901909000,2104,106,1,11471,6733
2024,6,1901909000,2104,107,1,8492,1152
2024,6,1901909000,1007,31,1,103496,74813
2024,6,1901909000,2101,33,1,39488,20275
2024,6,1901909000,2102,33,1,47871,28811
2024,6,1901909000,2107,33,1,117183,50729
2024,6,1901909000,2208,33,1,15990,4711
2024,6,1901909000,2101,34,1,7583,2858
2024,6,1901909000,2102,34,1,118329,54928
2024,6,1901909000,2107,34,1,213273,69177
2024,6,1901909000,2102,49,1,12290,5390
2024,6,1901909000,1005,10,3,7904,2359
2024,6,1901909000,1005,11,3,14443,7388
2024,6,1901909000,1005,15,3,15575,4078
2024,1,1902190000,2104,106,1,237,660
2024,1,1902190000,2104,108,1,403558,347027
2024,1,1902190000,2101,33,1,"82,903",76420
2024,1,1902190000,2102,33,1,541917,412230
2024,1,1902190000,2104,33,1,"510,770",500570
2024,1,1902190000,2107,33,1,"180,882",147965
2024,1,1902190000,2206,62,1,"31,635",24168
2024,1,1902190000,1005,10,3,"32,393",22255
2024,1,1902190000,2354,10,3,"7,264",7030
2024,1,1902190000,1005,11,3,"42,174",18000
2024,1,1902190000,1005,11,3,"51,661",30632
2024,1,1902190000,2354,11,3,"67,947",43778
2024,1,1902190000,1005,15,3,"9,807",6150
2024,1,1902190000,3503,15,3,"66,954",62536
2024,2,1902190000,2104,106,1,384,990
2024,2,1902190000,2104,108,1,393449,370735
2024,2,1902190000,2101,33,1,89752,81145
2024,2,1902190000,2102,33,1,"1,183,631",931135
2024,2,1902190000,2104,33,1,622789,618869
2024,2,1902190000,2107,33,1,"231,754",190694
2024,2,1902190000,2206,62,1,"68,622",48547
2024,2,1902190000,1005,10,3,"6,325",3662
2024,2,1902190000,1005,10,3,"79,627",49340
2024,2,1902190000,2354,10,3,"7,264",7030
2024,2,1902190000,1005,11,3,"113,386",50352
2024,2,1902190000,1005,11,3,"47,029",28612
2024,2,1902190000,2354,11,3,"87,241",77172
2024,2,1902190000,1005,15,3,"42,873",24406
2024,3,1902190000,2104,106,1,530,1494
2024,3,1902190000,2104,108,1,"399,503",341604
2024,3,1902190000,2101,33,1,"89,668",78705
2024,3,1902190000,2102,33,1,951185,731724
2024,3,1902190000,2104,33,1,"611,352",571053
2024,3,1902190000,2107,33,1,333951,284900
2024,3,1902190000,2101,34,1,1178,78
2024,3,1902190000,2206,62,1,"63,683",45441
2024,3,1902190000,1005,10,3,"5,691",1947
2024,3,1902190000,1005,10,3,"23,055",14645
2024,3,1902190000,1003,11,3,"28,650",5800
2024,3,1902190000,1005,11,3,"200,814",62118
2024,3,1902190000,1005,11,3,"54,227",33564
2024,3,1902190000,2354,11,3,"93,201",88244
2024,3,1902190000,1005,15,3,"20,650",12119
2024,3,1902190000,3503,15,3,22318,20780
2024,4,1902190000,2104,106,1,29178,20040
2024,4,1902190000,2104,108,1,155830,144159
2024,4,1902190000,2101,33,1,109986,95398
2024,4,1902190000,2102,33,1,756972,577482
2024,4,1902190000,2104,33,1,415723,381273
2024,4,1902190000,2107,33,1,141301,116347
2024,4,1902190000,2102,34,1,24081,19992
